Time_s,Bat_V,Dcdc_A,Grid_A,Grid_V,Grid_W,Load_W,RSSI_dB,SOC_pct,Solar_V,Solar_W,UsbInfo,ChgState,GridInfo,Int_degC,LoadInfo,ErrorFlags,ResetReason,BatUsable_Ah,DeepDisCount,FullChgCount,BatChgTotal_Wh,BatDisTotal_Wh,CommErrorFlags,LoadOutTotal_mWh,SolarInTotal_mWh,GridExportTotal_mWh,GridImportTotal_mWh
1629157800,12.3531961441,0.001562500023283,-0.0016208708984777,11.908331871032,-0.01930186897516,3.153584480285,-85,65,0.857883453369,-0.03122361004352,1,1,1,29.763313293457,1,0,4101,3.032487392425,9,6,555,440,0,562242,672295,6,0
1629158100,12.351428031921,0,0,11.9025259018,0,2.940843105316,-85,65,0.857718467712,-0.01873148418962,1,1,1,29.763313293457,1,0,4101,3.032487392425,9,6,555,440,0,562488,672295,6,0
1629158400,12.343178749084,-0.001562500023283,0.00162113760598,11.8967180252,0.01928621716797,2.920159816741,-85,65,0.854274749756,-0.00623965868726,1,1,1,29.763313293457,1,0,4101,3.032487392425,9,6,555,441,0,562773,672295,6,0
1629158700,12.36262512207,0.0031250000465661,-0.00324105517939,11.919946670532,-0.03863320499658,2.69977903366,-85,65,0.860102653503,-0.04374642297625,1,1,1,29.763313293457,1,0,4101,3.032487392425,9,6,555,441,0,563001,672295,6,0
1629159000,12.3632144928,0.001562500023283,-0.0016204075654968,11.921397209167,-0.019317522645,2.549912691116,-85,65,0.860692024231,-0.01249957457184,1,1,1,29.763313293457,1,0,4101,3.032487392425,9,6,555,441,0,563215,672295,6,0
1629159300,12.361446380615,0,0,11.915591239929,0,2.4995572567,-85,65,0.8605260849,-0.04374225065112,1,1,1,29.5266265869,1,0,4101,3.032487392425,9,6,555,441,0,563449,672295,6,0
1629159600,12.36262512207,0.001562500023283,-0.00162092258688,11.917041778564,-0.01931660249829,2.431051015853,-83,65,0.859302520752,-0.03124744258821,1,1,1,29.5266265869,1,0,4101,3.032487392425,9,6,555,441,0,563647,672295,6,0
1629159900,12.36498260498,0.00390625,-0.0040530790574848,11.917041778564,-0.0483007133007,2.381509304046,-85,64,0.860858917236,-0.037504080683,1,1,1,29.5266265869,1,0,4101,3.032487392425,9,6,555,442,0,563842,672295,6,0
1629160200,12.3638048172,0.0007812500116415,-0.00081034109462,11.919946670532,-0.00965922232717,2.268780708312,-85,64,0.862884521484,-0.03750050812959,1,1,1,29.2899398804,1,0,4101,3.032487392425,9,6,555,442,0,564035,672295,6,0
1629160500,12.320196151733,0.00234375009313,-0.002428364008665,11.8909111023,-0.02887546084821,3.724367856979,-85,64,0.855323791504,-0.04982432723045,1,1,1,29.2899398804,1,0,4101,3.032487392425,9,6,555,442,0,564320,672295,6,0
1629160800,12.31960773468,0.0007812500116415,-0.00080931710545,11.892363548278,-0.00962469354271,3.780239582061,-85,64,0.853134155273,-0.04359420016407,1,1,1,29.2899398804,1,0,4101,3.032487392425,9,6,555,442,0,564623,672295,6,0
1629161100,12.324321746826,0.00234375009313,-0.0024288804270327,11.892363548278,-0.02888512983918,3.420339107513,-85,64,0.850638389587,-0.01869037561118,1,1,1,29.2899398804,1,0,4101,3.032487392425,9,6,555,443,0,564897,672295,6,0
1629161400,12.3078212738,0.00390625,-0.00404320796952,11.8909111023,-0.04807742685079,4.100155830383,-85,64,0.858169555664,-0.06843963265419,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,443,0,565188,672295,6,0
1629161700,12.3025188446,0.00234375009313,-0.0024248796980828,11.8909111023,-0.02883402816951,4.135704040527,-85,64,0.852867126464,-0.05597193166613,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,443,0,565517,672295,6,0
1629162000,12.303107261657,0.00546875037253,-0.00565901445225,11.889459609985,-0.06728262454271,4.16699886322,-85,64,0.850251197815,-0.05597461014986,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,444,0,565849,672295,6,0
1629162300,12.298982620239,0.001562500023283,-0.00161651649978,11.888008117675,-0.01921716146171,4.178036212921,-85,64,0.848530769348,-0.04973853379487,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,444,0,566180,672295,6,0
1629162600,12.2960357666,0.00468750018626,-0.00485075637698,11.882202148437,-0.05763766914606,4.164603710174,-85,64,0.849589347839,-0.03107913210988,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,444,0,566510,672295,6,0
1629162900,12.2936782837,0.0031250000465661,-0.0032336129806935,11.880749702453,-0.03841774538159,4.257024765014,-85,64,0.847231864929,-0.04971708357334,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,445,0,566848,672295,6,0
1629163200,12.293089866638,0.00390625,-0.00404132856056,11.882202148437,-0.04801988229155,4.163606166839,-85,64,0.847443580627,-0.03107168711721,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,445,0,567180,672295,6,0
1629163500,12.290143966674,0.00468750018626,-0.00485080340877,11.87639427185,-0.05761005356907,4.150182247161,-85,64,0.844497680664,-0.04348994046449,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,445,0,567514,672295,6,0
1629163800,12.287197113037,0.001562500023283,-0.0016167440917342,11.874943733215,-0.01919874548912,4.167821407318,-85,64,0.843954086303,-0.0496908724308,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,446,0,567845,672295,6,0
1629164100,12.284251213073,0,0,11.867684364318,0,4.123353004455,-83,64,0.848217964172,-0.02483947947621,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,446,0,568173,672295,6,0
1629164400,12.2824831009,0.00234375009313,-0.0024265593383461,11.863328933715,-0.0287870708853,4.141386508941,-85,64,0.844847679138,-0.05588077753782,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,446,0,568505,672295,6,0
1629164700,12.2818927765,-0.0007812500116415,0.0008087152382358,11.8647813797,0.00959522929042,4.128770351409,-83,64,0.844257354736,-0.04346074163913,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,447,0,568837,672295,6,0
1629165000,12.2783575058,0.0031250000465661,-0.00323630566709,11.8560705185,-0.03836986795067,4.127582073211,-85,64,0.844727516174,-0.03103444911539,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,447,0,569167,672295,6,0
1629165300,12.271875381469,0.0007812500116415,-0.0008090455085039,11.850263595581,-0.0095874024555,4.112995624542,-85,64,0.838245391845,-0.01861083880066,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,447,0,569493,672295,6,0
1629165600,12.273054122924,0.001562500023283,-0.0016202313127,11.835746765136,-0.01917664706707,4.119594573974,-85,64,0.843429565429,-0.04963367804884,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,447,0,569824,672295,6,0
1629165900,12.269517898559,0.001562500023283,-0.0016191686736419,11.840102195739,-0.01917112246155,4.093598365783,-85,64,0.839893341064,-0.03101210668683,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,448,0,570150,672295,6,0
1629166200,12.265982627868,0,0,11.829939842224,0,4.135823249816,-85,64,0.841965675354,-0.04340444132685,1,1,1,29.0532550812,1,0,4101,3.032487392425,9,6,555,448,0,570480,672295,6,0
1629166500,12.264214515686,0.00390625,-0.00405312888324,11.819778442382,-0.0479070842266,4.104228496551,-85,64,0.841799736023,-0.03099870122969,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,448,0,570810,672295,6,0
1629166800,12.257732391357,0.00234375009313,-0.00243238476105,11.811067581176,-0.02872906066477,4.089666366577,-83,64,0.843328475952,-0.03717878088355,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,449,0,571139,672295,6,0
1629167100,12.252429008483,0,0,11.808164596557,0,4.07550907135,-83,64,0.845233917236,-0.03716269508004,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,449,0,571466,672295,6,0
1629167400,12.254197120666,0,0,11.809616088867,0,4.0760974884,-85,64,0.845400810241,-0.01238935440778,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,449,0,571795,672295,6,0
1629167700,12.250071525573,0.00234375009313,-0.002432957990095,11.800905227661,-0.02871110662817,4.087110519409,-85,64,0.846881866455,-0.0495407320559,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,450,0,572118,672295,6,0
1629168000,12.2483034134,0,0,11.800905227661,0,4.074136734008,-85,64,0.851522445678,-0.00619169790298,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,450,0,572445,672295,6,0
1629168300,12.268340110778,0.001562500023283,-0.0016204040730372,11.829939842224,-0.01916928216814,3.206344366073,-83,64,0.847527503967,-0.04341278597712,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,450,0,572851,672295,6,0
1629168600,12.201749801635,0.001562500023283,-0.0016219586832448,11.7544517517,-0.01906523481011,6.081809043884,-83,64,0.841817855835,-0.02467265725135,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,451,0,573256,672295,6,0
1629168900,12.22001838684,0.0007812500116415,-0.0008107916801236,11.774775505065,-0.00954688992351,4.9604511261,-83,64,0.844064712524,-0.03706439211964,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,451,0,573687,672295,6,0
1629169200,12.216483116149,-0.001562500023283,0.00162171397824,11.770420074462,0.01908825524151,4.952840328216,-85,64,0.839729309082,-0.02470244839787,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,452,0,574084,672295,6,0
1629169500,12.210590362548,-0.0007812500116415,0.0008108659530989,11.76461315155,0.00953952409327,4.913415431976,-85,64,0.838642120361,-0.01234526652842,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,452,0,574477,672295,6,0
1629169800,12.222374916076,-0.001562500023283,0.0016218959353864,11.774775505065,0.01909746043384,4.430048942565,-85,64,0.844017982483,0,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,452,0,574847,672295,6,0
1629170100,12.218839645385,0.00390625,-0.00405356707051,11.774775505065,-0.04772984236478,4.385529994964,-85,64,0.842885971069,-0.00617680326104,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,453,0,575199,672295,6,0
1629170400,12.216483116149,-0.0031250000465661,0.00324342795648,11.770420074462,0.038176510483,4.384684085845,-85,64,0.844534873962,-0.02470244839787,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,453,0,575552,672295,6,0
1629170700,12.187606811523,0.0031250000465661,-0.0032433620654046,11.7428369522,-0.03808627277612,5.544912815093,-83,64,0.846099853515,-0.03696608543395,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,454,0,575974,672295,6,0
1629171000,12.187606811523,0.00234375009313,-0.0024322208482772,11.7442893982,-0.02856470644474,5.255344867706,-83,64,0.85571193695,-0.00616101501509,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,454,0,576409,672295,6,0
1629171300,12.171107292175,0,0,11.728321075439,0,6.0849943161,-83,64,0.889679908752,-0.04306871816515,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,454,0,576836,672295,6,0
1629171600,12.1899652481,0.001562500023283,-0.0016217941883951,11.7442893982,-0.01904682070016,4.972900390625,-85,64,1.05513381958,-0.02464882843196,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,455,0,577249,672295,6,0
1629171900,12.186429023742,0.0031250000465661,-0.00324224680662,11.7457408905,-0.03808259218931,4.922174930572,-85,64,1.716483116149,-0.02464167773723,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,455,0,577658,672295,6,0
1629172200,12.1840724945,0.00390625,-0.0040535274893045,11.741386413574,-0.04759403318166,4.816515922546,-85,64,4.134149551391,-0.04927382618188,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,456,0,578051,672295,6,0
1629172500,12.1840724945,0.00234375009313,-0.00243181618862,11.7428369522,-0.02855642139911,4.72412776947,-85,64,7.737349033355,-0.03079613670706,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,456,0,578442,672295,6,0
1629172800,12.1599111557,0.00468750018626,-0.00486541585997,11.71525478363,-0.05699958652257,5.679840564727,-83,64,11.644023895263,-0.02458805777132,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,456,0,578846,672295,6,0
1629173100,12.178178787231,0.0007812500116415,-0.000810814613942,11.734127998352,-0.00951420236378,4.506373882293,-83,64,12.264694213867,-0.07387498021125,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,456,0,579259,672295,6,0
1629173400,12.18466091156,0.00234375009313,-0.0024325349368155,11.7399339676,-0.02855779975652,4.293189048767,-85,64,12.2711763382,-0.17246671021,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,456,0,579636,672305,6,0
1629173700,12.188197135925,0.00468750018626,-0.00486588012427,11.741386413574,-0.05713217705488,4.282112121582,-85,64,12.273911476135,-0.26493644714355,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,457,0,579981,672321,6,0
1629174000,12.175822258,0.00546875037253,-0.00567600829527,11.731225013732,-0.0665865316987,4.634757995605,-83,64,12.260735511779,-0.36314836144447,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,457,0,580341,672347,6,0
1629174300,12.175822258,0.0031250000465661,-0.00324343307875,11.731225013732,-0.03804944455623,4.536276817321,-85,64,12.263939857482,-0.39392367005348,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,457,0,580728,672377,6,0
1629174600,12.17228603363,0.00625000009313,-0.00648418068886,11.732675552368,-0.07607679069042,4.541112422943,-83,64,12.258801460266,-0.381502687931,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,458,0,581089,672410,6,0
1629174900,12.1681613922,0.00390625,-0.00405475171283,11.722513198852,-0.04753188043832,4.502666950225,-85,64,12.254676818847,-0.455187648535,1,1,1,28.343194961547,1,0,4101,3.032487392425,9,6,555,458,0,581473,672444,6,0
1629175200,12.202340126037,0.00859375018626,-0.00891789980232,11.758807182312,-0.10486386716365,2.8683347702,-83,63,12.2896566391,-0.616846263409,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,458,0,581839,672486,6,0
1629175500,12.23003578186,0.00234375009313,-0.0024304736871272,11.793646812438,-0.02866414748132,4.500833034515,-83,59,12.3165512085,-0.896457016468,1,1,1,28.5798816681,1,0,4101,3.032487392425,9,6,555,458,0,581977,672544,6,0
1629175800,12.1681613922,0.00546875037253,-0.00567454425618,11.726868629455,-0.066544637084,5.825171470642,-85,58,12.257080078125,-1.260992765426,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,459,0,582353,672628,6,0
1629176100,12.188786506652,0.00546875037253,-0.00566732464358,11.761710166931,-0.06665743142366,4.836864471435,-83,57,12.2753019333,-1.306261420249,1,1,1,28.816568374633,1,0,4101,3.032487392425,9,6,555,459,0,582724,672730,6,0
1629176400,12.1840724945,0.00234375009313,-0.00243181618862,11.7428369522,-0.02855642139911,4.828834056854,-83,57,12.270587921142,-1.410463094711,1,1,1,29.2899398804,1,0,4101,3.032487392425,9,6,555,459,0,583072,672835,6,0
1629176700,12.188786506652,0.00390625,-0.0040525905787944,11.7486448288,-0.04761244729161,4.769086837768,-83,57,12.2753019333,-1.534240961074,1,1,1,29.2899398804,1,0,4101,3.032487392425,9,6,555,459,0,583416,672952,6,0
1629177000,12.197625160217,0,0,11.777678489685,0,4.729382514953,-83,56,12.284941673278,-1.732668042182,1,1,1,29.2899398804,1,0,4101,3.032487392425,9,6,555,460,0,583754,673079,6,0
1629177300,12.218839645385,0.00390625,-0.00405506696552,11.770420074462,-0.04772984236478,1.39595746994,-83,56,12.305355072021,-1.797449588775,1,1,1,29.5266265869,1,0,4101,3.032487392425,9,6,555,460,0,584095,673217,6,0
1629177600,12.1952676773,0.001562500023283,-0.0016212973278,11.752999305725,-0.01905510574579,4.642159938812,-83,56,12.284987449645,-1.923444747924,1,1,1,29.5266265869,1,0,4101,3.032487392425,9,6,555,460,0,584460,673363,6,0
1629177900,12.1952676773,0.0031250000465661,-0.00324339559302,11.7500963211,-0.03811021149158,4.611335277557,-83,56,12.28418636322,-1.898785114288,1,1,1,29.763313293457,1,0,4101,3.032487392425,9,6,555,460,0,584791,673513,6,0
1629178200,12.196447372436,0.001562500023283,-0.0016208535525947,11.757354736328,-0.01905694976449,4.587119579315,-83,56,12.2837638855,-2.016112804412,1,1,1,29.763313293457,1,0,4101,3.032487392425,9,6,555,460,0,585120,673666,6,0
1629178500,12.202929496765,0.0007812500116415,-0.0008105571614578,11.761710166931,-0.00953353848308,4.552544593811,-83,54,12.295052528381,-2.276272296905,1,1,1,30,1,0,4101,3.032487392425,9,6,555,461,0,585448,673834,6,0
1629178800,12.2211971283,-0.0007812500116415,0.0008106699679046,11.777678489685,0.00954781007021,4.4914021492,-83,54,12.312519073486,-2.866589307785,1,1,1,30,1,0,4101,3.032487392425,9,6,555,461,0,585769,674030,6,0
1629179100,12.250071525573,0,0,11.81252002716,0,4.508206367492,-83,55,12.341393470764,-3.523584365844,1,1,1,30.236686706542,1,0,4101,3.032487392425,9,6,555,461,0,586092,674280,6,0
1629179400,12.284839630126,0.0031250000465661,-0.00323247327469,11.87639427185,-0.03839012607932,4.477530479431,-83,57,12.374559402465,-4.1670217514,1,1,1,30.236686706542,1,0,4101,3.032487392425,9,6,555,461,0,586416,674586,6,0
1629179700,12.344357490539,0.00546875037253,-0.00567106390372,11.903976440429,-0.067508213222,4.492982864379,-83,60,12.437281608581,-5.3478975296,1,1,1,30.4733734131,1,0,4101,3.032487392425,9,6,555,461,0,586736,674952,6,0
1629180000,12.448660850524,0,0,12.0026922226,0,4.379914283752,-83,65,12.543187141418,-6.38108253479,1,1,1,30.4733734131,1,0,4101,3.032487392425,9,6,555,461,0,587056,675469,6,0
1629180300,12.756857872,-0.001562500023283,0.00161877775099,12.313358306884,0.019932590425,4.307784080505,-85,66,12.8569908142,-13.323177337646,1,1,1,30.7100601196,1,0,4101,3.032487392425,9,6,556,461,0,587365,676313,6,0
1629180600,12.56769657135,0.0007812500116415,-0.0008098955731838,12.1231842041,-0.00981851294636,4.224848270416,-83,74,12.661421775817,-6.245151042938,1,1,1,30.9467449188,1,0,4101,3.032487392425,9,6,556,461,0,587673,676992,6,0
1629180900,12.640768051147,0.001562500023283,-0.001619127113372,12.198672294616,-0.01975120045244,4.211071968078,-85,76,12.7368965149,-8.128199577331,1,1,1,30.9467449188,1,0,4101,3.032487392425,9,6,556,461,0,587977,677517,6,0
1629181200,12.728571891784,0.00546875037253,-0.00566050130874,12.297388076782,-0.06960938125848,4.195281028747,-85,76,12.826302528381,-11.331119537353,1,1,1,31.183431625366,1,0,4101,3.032487392425,9,6,556,461,0,588278,678205,6,0
1629181500,12.744482994079,0.00468750018626,-0.00485505722463,12.304647445678,-0.05973976850509,4.136100292205,-85,77,12.8430147171,-10.900750160217,1,1,1,31.183431625366,1,0,4101,3.032487392425,9,6,557,461,0,588575,678890,6,0
1629181800,12.768054008483,0.0031250000465661,-0.0032362001948058,12.329326629638,-0.03990016877651,4.040478229522,-85,77,12.864983558654,-11.011272430419,1,1,1,31.4201183319,1,0,4101,3.032487392425,9,6,557,461,0,588867,679749,6,0
1629182100,12.77748298645,0.00546875037253,-0.0056555471383,12.355456352233,-0.06987686455249,3.972411394119,-85,77,12.876014709472,-11.064619064331,1,1,1,31.4201183319,1,0,4101,3.032487392425,9,6,558,461,0,589151,680606,6,0
1629182400,12.7963399887,0.00234375009313,-0.00242795329541,12.352553367614,-0.02999142184853,3.881242752075,-85,77,12.898075103759,-11.307353973388,1,1,1,31.656805038452,1,0,4101,3.032487392425,9,6,559,461,0,589436,681504,6,0
1629182700,12.837589263916,0.00234375009313,-0.00242779101245,12.393200874328,-0.030088102445,3.79641008377,-83,77,12.936120986938,-13.225785255432,1,1,1,31.656805038452,1,0,4101,3.032487392425,9,6,559,461,0,589737,682445,6,0
1629183000,12.8476076126,0.001562500023283,-0.0016177059151232,12.409170150756,-0.02007438801229,3.714942455291,-85,77,12.946939468383,-13.184147834777,1,1,1,31.893491745,1,0,4101,3.032487392425,9,6,560,461,0,590035,683495,6,0
1629183300,12.8764820099,0.00390625,-0.00404436420649,12.436753273,-0.05029876157641,3.130949497222,-83,77,12.975813865661,-13.617352485656,1,1,1,31.893491745,1,0,4101,3.032487392425,9,6,561,461,0,590321,684529,6,0
1629183600,12.87825012207,0.0078125,-0.0080907838419,12.435300827026,-0.10061132907867,3.137889623641,-85,77,12.97838306427,-13.352306365966,1,1,1,32.1301765442,1,0,4101,3.032487392425,9,6,562,461,0,590573,685605,6,0
1629183900,12.849964141845,0.001562500023283,-0.0016181918326765,12.407718658447,-0.0200780685991,3.118005752563,-83,77,12.949295997619,-12.270652771,1,1,1,32.366863250732,1,0,4101,3.032487392425,9,6,562,461,0,590824,686563,6,0
1629184200,12.889446258544,0.001562500023283,-0.00161748647224,12.45126914978,-0.02013975940644,3.108038663864,-83,77,12.988778114318,-13.657125473022,1,1,1,32.366863250732,1,0,4101,3.032487392425,9,6,563,461,0,591077,687536,6,0
1629184500,12.95544719696,0.00468750018626,-0.0048524136655,12.515145301818,-0.060728661716,2.875085115432,-83,77,13.057983398437,-15.6132183075,1,1,1,32.366863250732,1,0,4101,3.032487392425,9,6,564,461,0,591323,688690,6,0
1629184800,12.977250099182,0.0031250000465661,-0.00323475874029,12.5369195938,-0.04055390879511,2.407589912414,-83,77,13.079786300659,-15.69853401184,1,1,1,32.6035499573,1,0,4101,3.032487392425,9,6,565,461,0,591535,689900,6,0
1629185100,13.066822052,0.00234375009313,-0.0024240079801529,12.634184837341,-0.03062536567449,2.146777629852,-81,77,13.172562599182,-18.726509094238,1,1,1,32.6035499573,1,0,4101,3.032487392425,9,6,566,461,0,591720,691280,6,0
1629185400,13.096875190734,0.0031250000465661,-0.0032323873601853,12.66176700592,-0.040927734226,1.833923578262,-83,77,13.202615737915,-18.875511169433,1,1,1,32.8402366638,1,0,4101,3.032487392425,9,6,567,461,0,591879,692761,6,0
